t cv_0(t) h(t)
1.489000000000000000e+06 1.263328273587408068e+00 2.621542752667499129e-02
1.490000000000000000e+06 1.234305101206900845e+00 2.513877495132553833e-02
1.491000000000000000e+06 1.060268264071620337e+00 2.198008303696660434e-02
1.492000000000000000e+06 1.238328341371228269e+00 2.507950281876389007e-02
1.493000000000000000e+06 9.114426632484371460e-01 2.260638438774756342e-02
1.494000000000000000e+06 1.093858596814516249e+00 2.194996273508752552e-02
1.495000000000000000e+06 1.263716872786911916e+00 2.570392991576667813e-02
1.496000000000000000e+06 4.830938675632416857e-01 2.871251160089589166e-02
1.497000000000000000e+06 6.767625128166865345e-02 3.708213062566704382e-02
1.498000000000000000e+06 -1.625740510808985073e-01 3.440420273977037868e-02
1.499000000000000000e+06 -2.319307201446149103e-01 3.430251888561843682e-02
1.500000000000000000e+06 1.587262534065494168e-01 3.561945687121240850e-02
1.501000000000000000e+06 -2.890017365318761078e-01 3.371618882091984015e-02
1.502000000000000000e+06 -7.159141989629672631e-01 2.565946626195162589e-02
1.503000000000000000e+06 -6.601431099023782334e-01 2.645972672239673903e-02
1.504000000000000000e+06 -9.226807663304592566e-01 2.295438052624624095e-02
1.505000000000000000e+06 -6.188931724363103681e-01 2.710017401039297585e-02
1.506000000000000000e+06 -8.150822516536543327e-01 2.377918094448071978e-02
1.507000000000000000e+06 -8.328749737251719409e-01 2.341673127564580445e-02
1.508000000000000000e+06 -8.683107930544760045e-01 2.296664360560976212e-02
1.509000000000000000e+06 -3.789570471542889618e-01 3.168239644427470192e-02
1.510000000000000000e+06 2.891184145820488091e-02 3.667593758620778938e-02
1.511000000000000000e+06 2.395872203799789546e-01 3.382855394527795045e-02
1.512000000000000000e+06 4.434678268915439592e-01 2.940182452712307437e-02
1.513000000000000000e+06 6.685236727036117377e-02 3.619859105178818010e-02
1.514000000000000000e+06 -2.169392717301495133e-01 3.371200928070765268e-02
1.515000000000000000e+06 -4.156369181640811594e-01 3.080100084094615845e-02
1.516000000000000000e+06 -1.118299503109834614e+00 2.286239023594914196e-02
1.517000000000000000e+06 -1.181054410941778654e+00 2.357490098020595393e-02
1.518000000000000000e+06 -4.209774129650651897e-01 3.048104067867822564e-02
1.519000000000000000e+06 -5.069600516910361954e-01 2.921252877874892795e-02
1.520000000000000000e+06 -4.309746464955749312e-01 2.996778157610931193e-02
1.521000000000000000e+06 -9.735489669775209132e-01 2.241585875160689509e-02
1.522000000000000000e+06 -1.278504445784489185e+00 2.689875043629044726e-02
1.523000000000000000e+06 -1.226990098865139656e+00 2.455552657429495300e-02
1.524000000000000000e+06 -1.125575708771095584e+00 2.256184818579439963e-02
1.525000000000000000e+06 -1.121681221912758097e+00 2.240350663126367686e-02
1.526000000000000000e+06 -4.928850397641720282e-01 2.902572742176680320e-02
1.527000000000000000e+06 -7.225254274583851055e-01 2.498088812516219281e-02
1.528000000000000000e+06 -7.891148382439102660e-01 2.366819695185265471e-02
1.529000000000000000e+06 -1.008416263057337225e+00 2.214798602223150281e-02
1.530000000000000000e+06 -7.212389702963593052e-01 2.473111251285473391e-02
1.531000000000000000e+06 -9.062239573736031728e-01 2.240435270097287587e-02
1.532000000000000000e+06 -8.872354159777545712e-01 2.236749866062646280e-02
1.533000000000000000e+06 -6.972962695456178528e-01 2.499032652028171028e-02
1.534000000000000000e+06 -5.709279865561229794e-01 2.749179200405178075e-02
1.535000000000000000e+06 -3.963053355911694275e-01 3.016795987992136607e-02
1.536000000000000000e+06 -3.871254307242827930e-01 3.013970042126517049e-02
1.537000000000000000e+06 -5.946459355025085491e-01 2.678000525442508425e-02
1.538000000000000000e+06 -1.645812419327775666e-01 3.350215547567574753e-02
1.539000000000000000e+06 1.776710485937496586e-01 3.454949913490257263e-02
1.540000000000000000e+06 5.155840532913633645e-01 2.773773452175954529e-02
1.541000000000000000e+06 7.074488777806332562e-01 2.494720589864805188e-02
1.542000000000000000e+06 1.112572675212777362e+00 2.197189830531710505e-02
1.543000000000000000e+06 1.039487346082847541e+00 2.163532983963025597e-02
1.544000000000000000e+06 9.001396365816907164e-01 2.253869497456778559e-02
1.545000000000000000e+06 4.041196380449216807e-01 3.007400701769379417e-02
1.546000000000000000e+06 1.445236631599774724e-01 3.473949741277132519e-02
1.547000000000000000e+06 9.951598714295601944e-01 2.166464235693297061e-02
1.548000000000000000e+06 1.064090377433339674e+00 2.137878546527730364e-02
1.549000000000000000e+06 5.241197056375986874e-01 2.733328779205678252e-02
1.550000000000000000e+06 7.609531459407955500e-01 2.379192966350448038e-02
1.551000000000000000e+06 5.724104878347322511e-01 2.669899876832100907e-02
1.552000000000000000e+06 1.049846029432581540e+00 2.125042505330779208e-02
1.553000000000000000e+06 7.247031621939193924e-01 2.423794266648714862e-02
1.554000000000000000e+06 8.878047283166410342e-01 2.240548078742059593e-02
1.555000000000000000e+06 1.038705757643562544e+00 2.112814754703895223e-02
1.556000000000000000e+06 -2.442171419861363935e-01 3.305329300601743403e-02
1.557000000000000000e+06 -1.147647354511009965e+00 2.246005722220816014e-02
1.558000000000000000e+06 -1.234040691499826981e+00 2.444549958431549430e-02
1.559000000000000000e+06 -9.387694731480789034e-01 2.202023343820540269e-02
1.560000000000000000e+06 -8.493060919043290413e-01 2.240728292561205634e-02
1.561000000000000000e+06 -1.109428110680479751e+00 2.197052289187838986e-02
1.562000000000000000e+06 -7.469911026870316162e-01 2.381973416858110260e-02
1.563000000000000000e+06 -7.015004699392991538e-01 2.447100024375612262e-02
1.564000000000000000e+06 -1.088718774878565831e+00 2.178026576057821503e-02
1.565000000000000000e+06 -1.113441690289671104e+00 2.174279141333268148e-02
1.566000000000000000e+06 -1.175537079828002485e+00 2.238441904107103808e-02
1.567000000000000000e+06 -9.497506639763300118e-01 2.173396809826160653e-02
1.568000000000000000e+06 -1.039034683133569059e+00 2.145455805612960648e-02
1.569000000000000000e+06 -1.027706324128892845e+00 2.134771480794665777e-02
1.570000000000000000e+06 -1.459990039369971182e+00 4.126830297298398481e-02
1.571000000000000000e+06 -1.002674838443566641e+00 2.127646522855042993e-02
1.572000000000000000e+06 -7.613086017073482648e-01 2.329643723131520974e-02
1.573000000000000000e+06 -8.412756846890980800e-01 2.208893895466759044e-02
1.574000000000000000e+06 -6.369752443149824250e-01 2.551020257355164633e-02
1.575000000000000000e+06 -6.596783788523560288e-01 2.485387787171372542e-02
1.576000000000000000e+06 -5.238784638500521007e-01 2.780270282088093819e-02
1.577000000000000000e+06 -5.416546949799269095e-01 2.725360321834493713e-02
1.578000000000000000e+06 -5.128802119385496294e-02 3.506141795462769384e-02
1.579000000000000000e+06 8.008048404111239860e-01 2.306513583679805149e-02
1.580000000000000000e+06 6.081191669003415123e-01 2.618374870920341102e-02
1.581000000000000000e+06 7.569005475357089285e-02 3.532153407013405993e-02
1.582000000000000000e+06 8.542093705914068080e-02 3.488616375711461187e-02
1.583000000000000000e+06 9.432557637000370532e-01 2.160176072915549750e-02
1.584000000000000000e+06 7.944779948895929200e-01 2.294154850398555032e-02
1.585000000000000000e+06 1.205568921041232366e+00 2.366430954167257628e-02
1.586000000000000000e+06 9.352250101241440516e-01 2.152673348683680973e-02
1.587000000000000000e+06 6.728382107253093602e-01 2.498378236522679277e-02
1.588000000000000000e+06 2.689051007586507613e-01 3.263599308948635785e-02
1.589000000000000000e+06 5.886805821352155688e-01 2.607424263312051529e-02
1.590000000000000000e+06 -6.910814339804499662e-01 2.404615383894803671e-02
1.591000000000000000e+06 -8.396665744767070061e-01 2.193375479043545295e-02
1.592000000000000000e+06 -9.652622478227635971e-01 2.121515167482469072e-02
1.593000000000000000e+06 -1.316547478910253810e+00 2.845191538128188577e-02
1.594000000000000000e+06 -1.167608913745064925e+00 2.198496588258212758e-02
1.595000000000000000e+06 -8.219979423547127961e-01 2.194891674357279943e-02
1.596000000000000000e+06 -1.018187715786741832e+00 2.098347196885920474e-02
1.597000000000000000e+06 -1.026472547705350902e+00 2.086637587885756956e-02
1.598000000000000000e+06 -8.396891075374683933e-01 2.163173934674458843e-02
1.599000000000000000e+06 -1.038423681990390479e+00 2.075273794364146385e-02
1.600000000000000000e+06 -7.576396198298356310e-01 2.265088896128847687e-02
1.601000000000000000e+06 -6.472719178678778551e-01 2.460245189540600022e-02
1.602000000000000000e+06 -1.431096105422897946e-01 3.310299497867459639e-02
1.603000000000000000e+06 -5.097429810395233130e-01 2.760761476121213059e-02
1.604000000000000000e+06 -6.973061881855774358e-01 2.345501262176127866e-02
1.605000000000000000e+06 -1.153157223166714873e+00 2.150559818283238542e-02
1.606000000000000000e+06 -1.293881392260105123e+00 2.679558159574639900e-02
1.607000000000000000e+06 -1.307754051088344971e+00 2.744384535427824012e-02
1.608000000000000000e+06 -1.428586739065831335e+00 3.701469266863868096e-02
1.609000000000000000e+06 -1.281480821507301915e+00 2.568043097540168712e-02
1.610000000000000000e+06 -1.070674800037004770e+00 2.064354222068701117e-02
1.611000000000000000e+06 -6.953449287038154791e-01 2.334468863068722352e-02
1.612000000000000000e+06 -3.421134674571917889e-01 3.095216540059986254e-02
1.613000000000000000e+06 -6.252442069919568191e-01 2.467066370566927541e-02
1.614000000000000000e+06 -5.995343912797860275e-01 2.515318668770987268e-02
1.615000000000000000e+06 -3.296023041249966645e-02 3.471453399458846595e-02
1.616000000000000000e+06 -2.887099600980511660e-01 3.203113487563144512e-02
1.617000000000000000e+06 1.922802797943843900e-01 3.331351199514617084e-02
1.618000000000000000e+06 1.907102094871181153e-01 3.304107491753800058e-02
1.619000000000000000e+06 9.511133444320903907e-01 2.127149529225636632e-02
1.620000000000000000e+06 4.595370489716910090e-01 2.812517654860572508e-02
1.621000000000000000e+06 8.626919279889473380e-01 2.210799011030813166e-02
1.622000000000000000e+06 1.095059938973522939e+00 2.111045643226511920e-02
1.623000000000000000e+06 1.220315035709905738e+00 2.391192408605455344e-02
1.624000000000000000e+06 1.220430627015114178e+00 2.376546639282944851e-02
1.625000000000000000e+06 1.333151830300883356e+00 2.835341376581727857e-02
1.626000000000000000e+06 1.307355278872677218e+00 2.678961788642003281e-02
1.627000000000000000e+06 8.445864689139643833e-01 2.216769132055029790e-02
1.628000000000000000e+06 1.291240363971209115e+00 2.586802733946291441e-02
1.629000000000000000e+06 1.265093698774011566e+00 2.468870573288021661e-02
1.630000000000000000e+06 8.543599044337013559e-01 2.194054605633067451e-02
1.631000000000000000e+06 5.393756834716098014e-01 2.633949738171994723e-02
1.632000000000000000e+06 6.644686771552255067e-01 2.479976826482052990e-02
1.633000000000000000e+06 3.200144473570521453e-01 3.139944476698765946e-02
1.634000000000000000e+06 7.104123385717487915e-01 2.369887337536878344e-02
1.635000000000000000e+06 7.049272060953506447e-01 2.366766995563228740e-02
1.636000000000000000e+06 8.332909362547703536e-01 2.192780232994285747e-02
1.637000000000000000e+06 8.023800611889929657e-01 2.203397362332320045e-02
1.638000000000000000e+06 2.753568479895214249e-01 3.170581461007903473e-02
1.639000000000000000e+06 3.469865959675162426e-01 3.049576344588508792e-02
1.640000000000000000e+06 3.792868790213166363e-01 2.960977305596857595e-02
1.641000000000000000e+06 -6.077489007876935023e-01 2.478012982617167070e-02
1.642000000000000000e+06 -1.053250367532294618e+00 2.049815746266095418e-02
1.643000000000000000e+06 -1.327639899873410467e+00 2.824046646469184629e-02
1.644000000000000000e+06 -1.389677482558567601e+00 3.272340068610191804e-02
1.645000000000000000e+06 -8.846484120193301992e-01 2.111176729361516693e-02
1.646000000000000000e+06 -1.263704210894255109e+00 2.441838096346761813e-02
1.647000000000000000e+06 -1.247763778292806380e+00 2.359659410548663183e-02
1.648000000000000000e+06 -1.102770128912205383e+00 2.053876639336023324e-02
1.649000000000000000e+06 -3.920786164015884756e-01 2.923581672590036193e-02
1.650000000000000000e+06 -4.732670458254045198e-01 2.769270073928541478e-02
1.651000000000000000e+06 -2.844389127433875619e-01 3.172225285630390912e-02
1.652000000000000000e+06 -4.539901947949302463e-01 2.775484773361168792e-02
1.653000000000000000e+06 -7.895146909816296299e-01 2.174445777913189271e-02
1.654000000000000000e+06 -5.577736672668249795e-01 2.571432933479348565e-02
1.655000000000000000e+06 -6.368154693699746849e-01 2.379015163576007202e-02
1.656000000000000000e+06 -5.503797605871391108e-01 2.561936044928983178e-02
1.657000000000000000e+06 -8.807887105050936638e-01 2.094674983432152915e-02
1.658000000000000000e+06 -8.519204795452073320e-01 2.096726058856331412e-02
1.659000000000000000e+06 -1.305212818058271607e+00 2.623066508616017645e-02
1.660000000000000000e+06 -1.354642593707087839e+00 2.933489071950146770e-02
1.661000000000000000e+06 -1.313660708017355239e+00 2.637141966909700708e-02
1.662000000000000000e+06 -9.853698541767967889e-01 2.037196657829614538e-02
1.663000000000000000e+06 -5.942059750200943125e-01 2.442200614416427037e-02
1.664000000000000000e+06 -5.842740113792335155e-01 2.449203978849167490e-02
1.665000000000000000e+06 -3.359183389007553977e-01 3.013203889263968427e-02
1.666000000000000000e+06 -8.924306527217603646e-01 2.063080069089522420e-02
1.667000000000000000e+06 -8.650148657090424020e-01 2.064269719385349033e-02
1.668000000000000000e+06 -9.786534583612830351e-01 2.018587075832694450e-02
1.669000000000000000e+06 -1.030905216984944417e+00 2.004452390372801415e-02
1.670000000000000000e+06 -1.287725230940861998e+00 2.479300933993243417e-02
1.671000000000000000e+06 -7.867246371013296713e-01 2.133418089937019063e-02
1.672000000000000000e+06 -5.765459480280323845e-01 2.450904419740066939e-02
1.673000000000000000e+06 -6.659589142964391639e-01 2.275257862202874001e-02
1.674000000000000000e+06 -1.095224473455774783e+00 2.020161561638363079e-02
1.675000000000000000e+06 -9.800415711385730422e-01 1.994575430467079163e-02
1.676000000000000000e+06 -7.595523415000615675e-01 2.153347964646793941e-02
1.677000000000000000e+06 -6.653358175856962653e-01 2.256044455542510763e-02
1.678000000000000000e+06 -1.360765156918564145e-01 3.265108634011313488e-02
1.679000000000000000e+06 -3.729043198263037873e-02 3.418368239205691467e-02
1.680000000000000000e+06 4.563439711177287306e-01 2.758527637546392963e-02
1.681000000000000000e+06 -3.077423545373446090e-01 3.065439827506791226e-02
1.682000000000000000e+06 -8.002516124059650959e-01 2.085012823981648167e-02
1.683000000000000000e+06 -9.055874033525984634e-01 2.008822302867224741e-02
1.684000000000000000e+06 -1.275484284566976045e+00 2.405421483104058442e-02
1.685000000000000000e+06 -8.856620302783750898e-01 2.004794415677253749e-02
1.686000000000000000e+06 -9.545876160219126660e-01 1.975774829703244584e-02
1.687000000000000000e+06 -5.258495424102664906e-01 2.554375153267878992e-02
1.688000000000000000e+06 -8.999062591570412550e-01 1.981485096975085791e-02
1.689000000000000000e+06 -1.158190282355180845e+00 2.073009124729697714e-02
1.690000000000000000e+06 -1.036228991856396497e+00 1.961598734005921135e-02
1.691000000000000000e+06 -1.134753975009881843e+00 2.025733499856974609e-02
1.692000000000000000e+06 -9.069817208495907224e-01 1.965745920263119520e-02
1.693000000000000000e+06 -1.030943019218775625e+00 1.942428319655776364e-02
1.694000000000000000e+06 -9.020396329940378877e-01 1.954853670190150050e-02
1.695000000000000000e+06 -2.353736602399653932e-01 3.159472391135630803e-02
1.696000000000000000e+06 -3.665047068200495972e-01 2.874840007756173862e-02
1.697000000000000000e+06 -1.776316778193094414e-01 3.164882483210569586e-02
1.698000000000000000e+06 7.074891882304733259e-02 3.422939725571461783e-02
1.699000000000000000e+06 -7.507807397063433197e-02 3.297127800830824268e-02
1.700000000000000000e+06 -3.634901785364386129e-01 2.858932507946844795e-02
1.701000000000000000e+06 -5.802266497889462249e-01 2.394910492793574791e-02
1.702000000000000000e+06 -7.809436378375312904e-01 2.077134722328018157e-02
1.703000000000000000e+06 -8.906590282850462836e-02 3.240873736393930921e-02
1.704000000000000000e+06 -5.517346727038502374e-01 2.451719296293564110e-02
1.705000000000000000e+06 3.270598696451448295e-01 3.032751517151588416e-02
1.706000000000000000e+06 1.209738807346186107e+00 2.295691106261956230e-02
1.707000000000000000e+06 1.327628183084549551e+00 2.729055841458650350e-02
1.708000000000000000e+06 9.751782972562409446e-01 2.079979939537558026e-02
1.709000000000000000e+06 1.201378954528437459e+00 2.257104964062109365e-02
1.710000000000000000e+06 8.931562878178782583e-01 2.116455367072951274e-02
1.711000000000000000e+06 1.012710779990192655e+00 2.055255940656380495e-02
1.712000000000000000e+06 1.107449418127036456e+00 2.079960183161164156e-02
1.713000000000000000e+06 6.630202312388024932e-01 2.434844850897432272e-02
1.714000000000000000e+06 -3.132918888683624559e-01 2.966777476978773101e-02
1.715000000000000000e+06 -2.099287564655954730e-01 3.091307790695795379e-02
1.716000000000000000e+06 1.884329098049442874e-01 3.234357405990363754e-02
1.717000000000000000e+06 1.270529567929436832e+00 2.435402123031883345e-02
1.718000000000000000e+06 1.299628255724974979e+00 2.541868255130182164e-02
1.719000000000000000e+06 5.653316235430911885e-01 2.556118152510864633e-02
1.720000000000000000e+06 7.090974093597713912e-01 2.315568481996544206e-02
1.721000000000000000e+06 5.172063141849263523e-01 2.601174991256413258e-02
1.722000000000000000e+06 6.250234614057215143e-01 2.458041642938350174e-02
1.723000000000000000e+06 2.725788457263708109e-01 3.083053295391707804e-02
1.724000000000000000e+06 4.028805307431347627e-02 3.391600057377087279e-02
1.725000000000000000e+06 1.472627415081378399e-01 3.250284932572663349e-02
1.726000000000000000e+06 4.080845712755403754e-01 2.824551816569406681e-02
1.727000000000000000e+06 3.375125972195722746e-01 2.949431712928579294e-02
1.728000000000000000e+06 9.413835450330138022e-01 2.063828890725936255e-02
1.729000000000000000e+06 2.850229980577010935e-01 3.009191355240916146e-02
1.730000000000000000e+06 2.562915820711565984e-01 3.029614943612160202e-02
1.731000000000000000e+06 4.955155069562580117e-01 2.603457929601843412e-02
1.732000000000000000e+06 1.082987327909639141e+00 2.044596326820048368e-02
1.733000000000000000e+06 7.610684658828750226e-01 2.207671803127890520e-02
1.734000000000000000e+06 8.842718706502119552e-01 2.094298823506259358e-02
1.735000000000000000e+06 1.156267467854374509e+00 2.125805989286844166e-02
1.736000000000000000e+06 1.364244461525623953e+00 2.916275569706306553e-02
1.737000000000000000e+06 8.665629135146698525e-01 2.099000439623556480e-02
1.738000000000000000e+06 6.442107701191794877e-01 2.405926417256529920e-02
1.739000000000000000e+06 4.888842726416632312e-01 2.595332865771446049e-02
1.740000000000000000e+06 8.673343751963012993e-01 2.086468357739444668e-02
1.741000000000000000e+06 7.830776291438527048e-01 2.150402002575119154e-02
1.742000000000000000e+06 1.322529905949224593e+00 2.625091963224219366e-02
1.743000000000000000e+06 4.587938247544918191e-01 2.640925194869617881e-02
1.744000000000000000e+06 9.782761114286195880e-01 2.017111330397969304e-02
1.745000000000000000e+06 8.315553417244724299e-01 2.094760017210724190e-02
1.746000000000000000e+06 6.100320244678687498e-01 2.427444732105321287e-02
1.747000000000000000e+06 1.236763555791786873e+00 2.278503716842100735e-02
1.748000000000000000e+06 7.148941924475030740e-01 2.234433557373642978e-02
1.749000000000000000e+06 9.852442306221458335e-01 2.003817928866219802e-02
1.750000000000000000e+06 8.631339823251371612e-02 3.303234361379086409e-02
1.751000000000000000e+06 7.174681236669214757e-01 2.216164963800511603e-02
1.752000000000000000e+06 8.336658960344606184e-01 2.071147566796405562e-02
1.753000000000000000e+06 1.179721067922275823e+00 2.143763424889771896e-02
1.754000000000000000e+06 6.410498588539559339e-01 2.355335569615465627e-02
1.755000000000000000e+06 9.085025110821738359e-01 2.009051551605722102e-02
1.756000000000000000e+06 3.075845893231838879e-01 2.926647621812177025e-02
1.757000000000000000e+06 2.082829877221340775e-01 3.071134464340264519e-02
1.758000000000000000e+06 5.401432993414750916e-04 3.326181691426346315e-02
1.759000000000000000e+06 7.990720062655504163e-01 2.078911593616086101e-02
1.760000000000000000e+06 9.524304600921027486e-01 1.983010439207269493e-02
1.761000000000000000e+06 1.151337690531012647e+00 2.082144274028315326e-02
1.762000000000000000e+06 1.437892443780043772e+00 3.566772134503157221e-02
1.763000000000000000e+06 1.461518102950406739e+00 3.871953714247292067e-02
1.764000000000000000e+06 1.499526634497638788e+00 4.609834679261887863e-02
1.765000000000000000e+06 1.545143046926238606e+00 5.932036495869234122e-02
1.766000000000000000e+06 1.545143046926238606e+00 5.840152761393936631e-02
1.767000000000000000e+06 1.545143046926238606e+00 5.751082691250475332e-02
1.768000000000000000e+06 1.545143046926238606e+00 5.664698678731914377e-02
1.769000000000000000e+06 1.521016624935046302e+00 4.852955142567424301e-02
1.770000000000000000e+06 1.500970946782546722e+00 4.302346924045021698e-02
1.771000000000000000e+06 1.504072578320144071e+00 4.322024953765088440e-02
1.772000000000000000e+06 1.316702942408507271e+00 2.538268729216245495e-02
1.773000000000000000e+06 1.275436932878859286e+00 2.349796553990703141e-02
1.774000000000000000e+06 1.116408441872594581e+00 2.021630145639415413e-02
1.775000000000000000e+06 1.163417675267478302e+00 2.074368236438516033e-02
1.776000000000000000e+06 1.239703735200177181e+00 2.220512991329413183e-02
1.777000000000000000e+06 1.084805975453812632e+00 1.978269272221064648e-02
1.778000000000000000e+06 4.563473532379747621e-01 2.620402610884974351e-02
1.779000000000000000e+06 7.144337744055282435e-01 2.188700803272524212e-02
1.780000000000000000e+06 7.600853964276578223e-01 2.098267574071944336e-02
1.781000000000000000e+06 2.986694515180151610e-01 2.901583071196791111e-02
1.782000000000000000e+06 -2.165213906154580259e-01 3.062594009524604796e-02
1.783000000000000000e+06 2.670955278251630483e-01 2.924424320765005303e-02
1.784000000000000000e+06 3.415612386419343560e-02 3.297838703639322661e-02
1.785000000000000000e+06 4.641279194726536383e-01 2.581835180788092515e-02
1.786000000000000000e+06 8.894507751654338878e-02 3.221184172884249824e-02
1.787000000000000000e+06 4.368534581317823906e-01 2.623477638801335887e-02
1.788000000000000000e+06 3.370154566098851334e-01 2.800135015098657865e-02
1.789000000000000000e+06 6.659581285742137702e-01 2.273390223504252045e-02
1.790000000000000000e+06 6.249236929856636369e-01 2.337086365488796197e-02
1.791000000000000000e+06 8.302934216151468538e-01 2.027222100845107663e-02
1.792000000000000000e+06 1.084420900966503787e+00 1.967772233559124395e-02
1.793000000000000000e+06 1.132233564424009353e+00 1.996352834934529349e-02
1.794000000000000000e+06 8.499791825685079072e-01 2.005376362828174136e-02
1.795000000000000000e+06 9.151474848495642078e-01 1.963221146470909076e-02
1.796000000000000000e+06 1.288674348152915705e+00 2.364508925755110999e-02
1.797000000000000000e+06 1.371020709688949735e+00 2.798733401006133284e-02
1.798000000000000000e+06 1.370475502085709341e+00 2.774744845077074112e-02
1.799000000000000000e+06 1.016150020704812862e+00 1.945074137074360304e-02
1.800000000000000000e+06 1.064900986068322730e+00 1.934838630485957375e-02
1.801000000000000000e+06 7.043655952811747056e-01 2.161916734341451374e-02
1.802000000000000000e+06 4.861839745593450890e-01 2.498992088072466908e-02
1.803000000000000000e+06 4.887825208755378625e-01 2.478234043349980889e-02
1.804000000000000000e+06 6.689331101354697440e-01 2.225253762487398521e-02
1.805000000000000000e+06 -2.755187160201098551e-01 2.990827167133031789e-02
1.806000000000000000e+06 1.913389565135344052e-03 3.255438463889744755e-02
1.807000000000000000e+06 -5.273632552638797266e-01 2.499403428486039400e-02
1.808000000000000000e+06 -1.192665259011664425e+00 2.111522459555043030e-02
1.809000000000000000e+06 1.010278609246670622e-01 3.166052474916291465e-02
1.810000000000000000e+06 -6.657595691670470384e-01 2.214292703594180484e-02
1.811000000000000000e+06 -5.679992129278029767e-01 2.373932358662834627e-02
1.812000000000000000e+06 -2.586679273070962570e-01 2.987826682800876626e-02
1.813000000000000000e+06 7.463873591264312546e-02 3.167442634129976481e-02
1.814000000000000000e+06 -2.709633620339836346e-01 2.950308983996254367e-02
1.815000000000000000e+06 6.848412198944042739e-01 2.178449936649404922e-02
1.816000000000000000e+06 -2.011470947849866575e-02 3.197482759208090247e-02
1.817000000000000000e+06 -6.764796606250800259e-01 2.184251149500131967e-02
1.818000000000000000e+06 -1.089878462428410799e+00 1.958016935713472600e-02
1.819000000000000000e+06 -8.225203128518884244e-01 2.000303026455518829e-02
1.820000000000000000e+06 -1.388186606044789606e+00 3.152994798450536179e-02
1.821000000000000000e+06 -1.452031610258451844e+00 3.838882592168021274e-02
1.822000000000000000e+06 -1.370717116110598432e+00 2.954970856995840778e-02
1.823000000000000000e+06 -1.423571724152509432e+00 3.434927202075742370e-02
1.824000000000000000e+06 -1.226506641046038348e+00 2.179131921749782180e-02
1.825000000000000000e+06 -6.804537030775530404e-01 2.165585577524355501e-02
1.826000000000000000e+06 -1.235658120416197825e+00 2.194286224109615741e-02
1.827000000000000000e+06 -1.240227534472452042e+00 2.196173409580335842e-02
1.828000000000000000e+06 -7.512524396909192603e-01 2.080277375697933695e-02
1.829000000000000000e+06 -9.686830102132739651e-01 1.918671744969088419e-02
1.830000000000000000e+06 -6.407690069488324314e-01 2.195268456046199634e-02
1.831000000000000000e+06 -1.048764479929551019e+00 1.917417877851453067e-02
1.832000000000000000e+06 -2.713644337811902396e-01 2.926814000128852289e-02
1.833000000000000000e+06 7.001474536162249906e-02 3.131809043164685002e-02
1.834000000000000000e+06 -4.841316620942617832e-01 2.571297301609444530e-02
1.835000000000000000e+06 -7.579145015039054911e-01 2.056159664646346405e-02
1.836000000000000000e+06 -6.283804074121841499e-01 2.196332388433019922e-02
1.837000000000000000e+06 -1.114977007581319235e+00 1.949734490286943872e-02
1.838000000000000000e+06 -4.857215128662366599e-01 2.547196414864608821e-02
1.839000000000000000e+06 -9.487641678164944192e-01 1.906294095371814656e-02
1.840000000000000000e+06 -8.738458990403016324e-01 1.926201488993679878e-02
1.841000000000000000e+06 -1.023518424550037720e+00 1.888218088074242185e-02
1.842000000000000000e+06 -1.353186069876692654e+00 2.764880276081860960e-02
1.843000000000000000e+06 -1.324080755459147607e+00 2.552742042222707133e-02
1.844000000000000000e+06 -1.359199903374854523e+00 2.772096527898236865e-02
1.845000000000000000e+06 -1.411228347196090027e+00 3.218737802725315372e-02
1.846000000000000000e+06 -1.473968677922436354e+00 4.015716236046662502e-02
1.847000000000000000e+06 -3.791593372432300879e-01 2.724969090130209895e-02
1.848000000000000000e+06 -2.530952942772630720e-01 2.918569541699629968e-02
1.849000000000000000e+06 -5.768249456711366241e-01 2.286493712441940371e-02
1.850000000000000000e+06 -8.399485876240629922e-01 1.939934802296965077e-02
1.851000000000000000e+06 -1.483820096356934237e-01 3.026031623196800621e-02
1.852000000000000000e+06 7.917259881167049151e-02 3.098477627090539741e-02
1.853000000000000000e+06 -6.308994164686333728e-02 3.117051184592490448e-02
1.854000000000000000e+06 4.699565049384977211e-01 2.495148209576545165e-02
1.855000000000000000e+06 1.402756748699247602e+00 2.969193704439044429e-02
1.856000000000000000e+06 5.788008009744747273e-01 2.343671611012862477e-02
1.857000000000000000e+06 6.456478532364113843e-01 2.236555632171999958e-02
1.858000000000000000e+06 8.892481466371284782e-01 1.958658070125038342e-02
1.859000000000000000e+06 1.320608278484186160e+00 2.458907922672605439e-02
1.860000000000000000e+06 1.185433214767967591e+00 2.057735287238990698e-02
1.861000000000000000e+06 5.877852753933319185e-01 2.309292598506534552e-02
1.862000000000000000e+06 1.121007210245795194e-01 3.050333758745835816e-02
1.863000000000000000e+06 5.437793542264895974e-01 2.345074997174884102e-02
1.864000000000000000e+06 9.619594206455952534e-01 1.927495097013038131e-02
1.865000000000000000e+06 8.898182913972874086e-01 1.941687764253574588e-02
1.866000000000000000e+06 1.087370454320057966e+00 1.923314565480704202e-02
1.867000000000000000e+06 1.124475207899190643e+00 1.944218459294482990e-02
1.868000000000000000e+06 1.153026637943001198e+00 1.974523187068744079e-02
1.869000000000000000e+06 1.224771720988737655e+00 2.109970473190356591e-02
1.870000000000000000e+06 8.807343468502047967e-01 1.937118147777783239e-02
1.871000000000000000e+06 8.322577191923414830e-01 1.963445414120044280e-02
